"item name,Title,version,item,frame,order,prompt",model,output_text
"Flooding,Flood II,unambiguous_covered,10,pos,da,""Rebecca has insurance that covers damage from """"Flooding"""" to her home, defined as """"an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."""" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The facts match the policy definition: water from the creek (outside the buildings) rapidly rose over a few hours and invaded Rebecca’s basement, causing damage. That is a “large volume of water caused by a rapid build‑up from outside,” so the loss falls within the Flooding coverage as defined."
"Flooding,Flood II,controversial,10,pos,da,""Rebecca has insurance that covers damage from """"Flooding"""" to her home, defined as """"an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."""" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy requires a ""rapid build-up"" of a large volume of water from outside the building. Here the creek water level rose gradually over about a week before water began entering the basement, which is the kind of slow, gradual accumulation that flood/rapid-build-up provisions typically exclude. Unless there is contrary evidence that the actual invasion was sudden (e.g., an abrupt overtopping event), the facts as stated do not satisfy the policy's ""rapid build-up"" requirement."
"Garden Plants,Garden Plants I,unambiguous_uncovered,11,pos,da,""Genie has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."""" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

Why: the policy covers damage ""caused by ... strikes,"" but causation here is too remote and interrupted by Genie’s own choice. The factual chain is: strike → nearby store temporarily closed → Genie elects not to go to a slightly further store → plants die for lack of fertilizer. Courts and insurance law require the insured peril to be the proximate (effective) cause of the loss. Genie’s voluntary decision not to obtain readily available fertilizer is an intervening/superseding cause that breaks the causal chain, so the strike is not the operative cause of the plants’ death. 

Put another way, the policy is intended to cover physical harm to plants directly resulting from strikes or related disturbances (e.g., vandalism, riot-related destruction), not economic inconvenience that leads the homeowner to neglect procuring available supplies. If no alternative source truly existed and the strike made fertilizer entirely unavailable, coverage might be arguable—but on the facts given, Genie is not covered."
"Garden Plants,Garden Plants I,unambiguous_covered,11,pos,da,""Genie has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."""" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The strikers' walking on and killing the plants is a direct, proximate result of a strike/picketing activity—squarely within damage ""caused by ... strikes, or labor and political disturbances""—so the loss falls within the Garden Plants coverage."
"Garden Plants,Garden Plants I,controversial,11,pos,da,""Genie has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."""" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy covers physical damage caused by strikes or related disturbances. Here the plants died because Genie could not obtain fertilizer — an economic consequence of the store’s temporary closure — not because the strike physically harmed the vegetation. That breaks the causal chain: the immediate cause of loss was lack of nutrients/neglect, not a strike-inflicted physical injury. Insurers (and courts applying proximate-cause principles) would treat the strike as a remote, indirect cause and deny coverage."
"Garden Plants,Garden Plants II,unambiguous_uncovered,12,pos,da,""Margot has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."""" One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy specifically covers damage caused by ""malicious people or vandals."" A dog is an animal, not a person or vandal, so trampling by the neighbor's dog falls outside that defined peril. Margot should pursue the neighbor for restitution (and check her policy for any broader animal/accidental damage coverages or liability provisions)."
"Garden Plants,Garden Plants II,unambiguous_covered,12,pos,da,""Margot has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."""" One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The footage shows masked individuals intentionally trampling plants located within Margot’s property, which falls squarely under “damage to plants...within the boundaries of the land belonging to the home caused by malicious people or vandals.” She should file the claim, provide the video and a police report, and meet any other policy conditions."
"Garden Plants,Garden Plants II,controversial,12,pos,da,""Margot has home insurance that covers """"Garden Plants"""" damage, defined as """"damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."""" One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The footage shows people (the neighbor's children) deliberately trampling plants located within Margot’s property boundaries. That is damage to plants caused by malicious people/vandals, which is exactly what the Garden Plants wording covers. (Practical note: the insurer may still request proof, a police report, or investigate intent/age, but on its face the loss falls within the policy language.)"
"General Damages,General Damages,unambiguous_uncovered,13,pos,da,""Gavin has an insurance policy that includes coverage for """"General Damages,"""" which includes losses from """"missed employment due to injuries that occur under regular working conditions."""" Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

Reasoning:
- The policy covers lost employment income for injuries that occur ""under regular working conditions."" Gavin was off duty and performing a personal activity (putting up holiday lights), not working or acting in the course and scope of his employment.
- Even though his job may sometimes expose him to roofs, the injury arose from a voluntary, non-work leisure activity (free climbing his house), so it did not occur under his employer’s regular working conditions.
- Practical note: the insurer may still examine the policy language for definitions (e.g., how it defines ""regular working conditions"" or ""work-related""), but based on the facts given the claim should be denied."
"General Damages,General Damages,unambiguous_covered,13,pos,da,""Gavin has an insurance policy that includes coverage for """"General Damages,"""" which includes losses from """"missed employment due to injuries that occur under regular working conditions."""" Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reasoning: Gavin was performing his ordinary job (repairing an A/C) at the employer/customer location and using a ladder—a normal tool/method for that work. The injury (fall while climbing the ladder) arose out of and in the course of his employment, caused him to miss work, and therefore falls squarely within “missed employment due to injuries that occur under regular working conditions.” Barring any specific policy exclusion (e.g., for work at height or misconduct) not mentioned here, the plain wording supports coverage."
"General Damages,General Damages,controversial,13,pos,da,""Gavin has an insurance policy that includes coverage for """"General Damages,"""" which includes losses from """"missed employment due to injuries that occur under regular working conditions."""" Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers lost employment income caused by injuries that occur ""under regular working conditions."" Climbing a ladder to access and repair an AC unit is a routine, job‑related activity for an A/C technician. Although Gavin was doing the repair for his girlfriend rather than working for an employer at that moment, the injury arose while he was performing the same task in the same conditions he ordinarily encounters on the job. Because the injury occurred under regular working conditions and caused missed employment, the loss falls within the policy language. (An insurer might try to argue coverage is limited to injuries sustained while on-duty or while employed, but the plain wording here focuses on the nature of the activity/conditions, so Gavin is covered.)"
"Hot Work,Hot Work I,unambiguous_uncovered,14,pos,da,""Shannon has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""""  One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers accidental damage from ""Hot Work""—work that requires, uses, or produces a heat source that could ignite flammables. Shannon’s cigarette was a personal act that produced heat, not something the motorcycle work required, used, or produced. Because the heat source did not arise from the work itself, the loss isn’t within the policy’s Hot Work scope (whereas using a torch, welding, or other heat-producing repair activity would be). Therefore the claim would not be covered under that Hot Work provision."
"Hot Work,Hot Work I,unambiguous_covered,14,pos,da,""Shannon has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""""  One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The welding on her motorcycle plainly meets the policy definition of Hot Work: it required/used/produced a source of heat capable of igniting flammable materials. The dropped welding tool and resulting ignition were an accidental consequence of that Hot Work, and the proximate cause of the garage fire was the Hot Work activity. Absent any specific exclusions in the policy (e.g., exclusions for vehicle repairs, prohibited activities, or intentional acts), the loss should be covered."
"Hot Work,Hot Work I,controversial,14,pos,da,""Shannon has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""""  One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses an air compressor powered by a gasoline engine. Suddenly, the compressor's engine overheats, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,Agree
"Hot Work,Hot Work II,unambiguous_uncovered,15,pos,da,""Martha has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work that requires, uses or produces any sources of heat that could ignite flammable materials.""""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which severely warps the table's surface. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers accidental damage from ""Hot Work"" defined to include any work that requires, uses or produces sources of heat that could ignite flammable materials. A heat gun is a source of heat capable of igniting flammable materials and Martha was using it in the course of installing the flooring (to dry glue), so the injury to the dining table was a direct accidental consequence of Hot Work. Unless the policy contains a specific exclusion (e.g., excluding damage to property not undergoing the work, intentional acts, or negligence-based exclusions), the loss should be covered."
"Hot Work,Hot Work II,unambiguous_covered,15,pos,da,""Martha has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work that requires, uses or produces any sources of heat that could ignite flammable materials.""""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the table to catch fire. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy defines ""Hot Work"" as any work that requires, uses or produces any sources of heat that could ignite flammable materials. Martha used a heat gun (a device emitting very hot air) while installing flooring, so her activity falls squarely within that definition. The fire that started when she set the heat gun down was an accidental loss resulting from Hot Work, so under the plain terms given the claim is covered (absent any other unmentioned exclusions in the policy)."
"Hot Work,Hot Work II,controversial,15,pos,da,""Martha has an insurance policy that covers accidental damage to her home and belongings from """"Hot Work,"""" defined as """"any work that requires, uses or produces any sources of heat that could ignite flammable materials.""""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the surface of the table to burn but not catch fire. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is covered by the Hot Work policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The heat gun is a source of heat that could ignite flammable materials, so using it to install flooring qualifies as ""Hot Work."" The burned dining table is home property damaged accidentally by that Hot Work, so under the policy wording given the loss is covered — absent any specific exclusion (e.g., for damage to the work itself, deliberate acts, or violations of safety conditions) in the full policy."
"House Removal,House Removal I,unambiguous_uncovered,16,pos,da,""Denise's insurance covers damage from """"House Removal,"""" defined as """"damage to belongings caused while being removed by professional removal contractors from the home."""" Denise is moving to a new home on the other side of town. She rents a truck and decides she will move her own belongings out of her current home. During the move, her truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.  Select your response to the following statement: Denise is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage while belongings are being removed by professional removal contractors. Denise moved her own items (with a rented truck), so the required condition — removal by professional contractors — is not met. Thus the damage is not covered under the House Removal provision (she could, however, check other possible coverages such as her auto or renters/transit coverage)."
"House Removal,House Removal I,unambiguous_covered,16,pos,da,""Denise's insurance covers damage from """"House Removal,"""" defined as """"damage to belongings caused while being removed by professional removal contractors from the home."""" Denise is moving to a new home on the other side of town. She pays a professional moving company to move her belongings out of her current home. During the move, the moving truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.   Select your response to the following statement: Denise is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers ""damage to belongings caused while being removed by professional removal contractors from the home."" Denise hired a professional moving company and the damage occurred during their removal/transport of her goods (the truck accident), so the loss falls within that defined coverage."
"House Removal,House Removal I,controversial,16,pos,da,""Denise's insurance covers damage from """"House Removal,"""" defined as """"damage to belongings caused while being removed by professional removal contractors from the home."""" Denise is moving to a new home on the other side of town. She asks her uncle, a retired professional mover, to help move her belongings out of her current home. During the move, her uncle's truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Denise is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy only covers damage ""caused while being removed by professional removal contractors from the home."" Denise's uncle is a retired mover helping as a relative, not acting as a professional removal contractor, so the required condition is not met and the loss is not covered. (If he were actually operating as a hired/licensed/insured removal contractor at the time, the claim might qualify, but that is not what is described.)"
"House Removal,House Removal II,unambiguous_uncovered,17,pos,da,""Harper's insurance covers damage from """"House Removal,"""" which includes """"damage to belongings that occurs while being stored by professional removal contractors."""" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill to store some of her belongings at his house. A couple days before she is set to move in, Bill's house floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage while belongings are stored by ""professional removal contractors."" Bill is a private individual (your cousin), not a professional removal contractor, so his storage does not fall within that coverage wording. Unless the policy’s definitions or an endorsement specifically include private friends/family or Bill is in fact a licensed/insured mover, Harper’s loss would not be covered under that House Removal provision."
"House Removal,House Removal II,unambiguous_covered,17,pos,da,""Harper's insurance covers damage from """"House Removal,"""" which includes """"damage to belongings that occurs while being stored by professional removal contractors."""" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks a professional moving company to store some of her belongings at the company warehouse. A couple days before she is set to move in, the warehouse floods, which ruins the items that the movers were storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The policy expressly covers ""damage to belongings that occurs while being stored by professional removal contractors."" Harper hired a professional moving company to store her items in its warehouse and the items were ruined there. Absent any specific policy exclusion or limiting condition (e.g., a flood exclusion or a temporal/coverage cap), the loss falls within that House Removal coverage."
"House Removal,House Removal II,controversial,17,pos,da,""Harper's insurance covers damage from """"House Removal,"""" which includes """"damage to belongings that occurs while being stored by professional removal contractors."""" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill -- who owns a moving company -- to store some of her belongings in his personal office. A couple days before she is set to move in, Bill's office floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is covered by the House Removal policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers ""damage to belongings ... while being stored by professional removal contractors."" Bill owns a moving company, so he qualifies as a professional removal contractor and his storage of Harper’s goods in connection with the move falls within that language. (A possible caveat: if the insurer can show Bill was merely a private favor, not acting in his capacity as a professional mover, or the policy contains an unlisted exclusion for storage in personal premises, coverage might be contested.)"
"Identity Theft,Identity Theft I,unambiguous_uncovered,18,pos,da,""Jason has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's business."""" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate the computer network at Jason's car dealership. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The theft arose from a breach of the car dealership’s computer network — a loss causally connected to Jason’s business/employment — and the policy expressly excludes identity theft “connected with the policyholder’s business.” That exclusion therefore bars coverage (though Jason could challenge any ambiguous wording, exclusions are typically enforced when a clear business nexus exists)."
"Identity Theft,Identity Theft I,unambiguous_covered,18,pos,da,""Jason has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's business."""" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

The exclusion only bars coverage for identity theft that is connected with the policyholder’s business. Here the hackers infiltrated Jason’s home Wi‑Fi and opened personal lines of credit in his name — a personal, not a business, loss. Absent facts showing the theft arose from or was tied to his dealership activities (e.g., use of business systems or data), the loss falls within the policy’s identity‑theft coverage."
"Identity Theft,Identity Theft I,controversial,18,pos,da,""Jason has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's business."""" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's work laptop via his home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reasoning (concise):
- The loss here is personal identity theft (fraudulent lines of credit in Jason’s name), not a loss of business property or a business-related claim.
- The exclusion applies to “identity theft connected with the policyholder’s business.” That language is ambiguous as to whether routine employment (being a car salesman) or an employer‑issued laptop automatically converts a personal identity theft into a “business” claim. Ambiguities in exclusions are construed against the insurer.
- Causation is important: the theft was of Jason’s personal SSN and credit, and occurred while he was at home on his personal Wi‑Fi; even though the attackers accessed a work laptop, the injury suffered was personal identity theft, not a business loss.
- Unless the policy explicitly and clearly defines “business” to include ordinary employment or the employer’s devices and ties the theft directly to business activity, the exclusion likely does not bar coverage."
"Identity Theft,Identity Theft II,unambiguous_uncovered,19,pos,da,""Jack has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's occupation."""" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree — Jack is covered.

Reasoning: The exclusion removes coverage only for identity theft that is connected to the policyholder’s occupation (i.e., theft arising from or caused by the insured’s occupational activities). Here the hackers breached Jack’s office network and stole his personal credit‑card data in a criminal intrusion, not through any act or misuse by Jack in his capacity as a consultant. Exclusions are construed narrowly against the insurer, so this factual scenario is not clearly within an occupational‑related exclusion. Therefore the claim should be covered (subject, of course, to proof of loss and any other policy terms)."
"Identity Theft,Identity Theft II,unambiguous_covered,19,pos,da,""Jack has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's occupation."""" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree.

Reasoning:
- The exclusion applies only to identity theft ""connected with the policyholder's occupation."" The facts show hackers exploited Jack's home Wi‑Fi and stole his credit card data while he was at home—no causal link to his job as a business consultant is alleged.
- Insurance exclusions are construed narrowly against the insurer; the insurer bears the burden to show the exclusion clearly applies. Here the exclusion does not plainly cover a home Wi‑Fi breach unrelated to work.
- Therefore Jack's loss from the fraudulent charges and the related legal fees falls within identity theft coverage as described."
"Identity Theft,Identity Theft II,controversial,19,pos,da,""Jack has insurance coverage against loss and damage from """"Identity Theft,"""" which excludes """"identity theft connected with the policyholder's occupation."""" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network of an upscale restaurant where Jack and his colleagues frequently conduct meetings. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Agree — Jack is covered.

Reasoning: the exclusion bars only identity theft that is meaningfully connected to the insured’s occupation (e.g., theft arising out of employment records or misuse of position). Here the loss flowed from a hack of a third‑party (the restaurant) network, not from Jack’s professional activities or employer; his presence at the restaurant for meetings does not make the theft one “connected with” his occupation. Any ambiguity in the exclusion is construed for the insured, so the policy’s identity‑theft coverage should apply to his legal fees and related losses."
"Loss and Accidental Damage,Loss and Accidental Damage,unambiguous_uncovered,20,pos,da,""Vivian has home insurance for """"Loss and Accidental Damage,"""" which only applies if the damage occurs """"while temporarily away from home anywhere in the world."""" Vivian lives alone in a single-family house in the suburbs. She decides to permanently move abroad, but she keeps the deed to her house so that her children can inherit it one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage only if it occurs ""while temporarily away from home."" Vivian permanently moved abroad, so she was not ""temporarily away"" from the insured residence when the fire occurred. Retaining the deed does not convert a permanent relocation into a temporary absence, so the policy condition is not met and the insurer can properly deny coverage."
"Loss and Accidental Damage,Loss and Accidental Damage,unambiguous_covered,20,pos,da,""Vivian has home insurance for """"Loss and Accidental Damage,"""" which only applies if the damage occurs """"while temporarily away from home anywhere in the world."""" Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

The quoted clause limits the ""Loss and Accidental Damage"" cover to losses that occur while the insured is temporarily away from home (i.e., coverage for belongings when the policyholder is elsewhere). The catastrophic fire occurred at Vivian's home while it was vacant, not to her while she was away, so it falls outside that “while temporarily away” protection (and is likely subject to vacancy exclusions)."
"Loss and Accidental Damage,Loss and Accidental Damage,controversial,20,pos,da,""Vivian has home insurance for """"Loss and Accidental Damage,"""" which only applies if the damage occurs """"while temporarily away from home anywhere in the world."""" Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Disagree or Agree? Final answer is:""",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers loss or accidental damage only when it occurs “while temporarily away from home anywhere in the world.” Vivian moved abroad and ceased living in the house — objectively she is no longer “temporarily away” but has relocated. Keeping the deed and a vague intention to return does not convert a de facto move/period of vacancy into a temporary absence. Most homeowner policies also treat a dwelling as “vacant” or “unoccupied” after a specified period and exclude or limit coverage for losses (including fire) during vacancy. On those grounds the insurer can deny coverage."
